CUSTOMER,SERIES_NAME,SKUNO,SN,STATION,FAILURE_SYMPTOM,LOCATION,FAIL_TIME,CHECKIN_TIME,ERROR_CODE,ROOT_CAUSE_DESC,ACTIONDESC,REPAIR_TIME,REPARIR_REWORK_COUNT
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH8790,FPCTEST,Board not online (No test log),J21,29/08/2024 8:14,29/08/2024 8:34,E304,Open Solder,Resolder,11/09/2024 10:44,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH8886,FPCTEST,Board not online (No test log),U45,10/09/2024 10:50,10/09/2024 10:52,E304,Open Solder,Resolder,10/09/2024 13:11,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH8931,FPCTEST,Board not online (No test log),BT1,14/09/2024 22:12,15/09/2024 2:10,E204,Missing Component,Add component,15/09/2024 2:28,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EBBH9020,RIT,Board not online (No test log),U3002,26/08/2024 15:57,05/09/2024 22:53,E206,Defect Component,Replace component,05/09/2024 22:54,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EBBH9175,FPCTEST,Board not online (No test log),Q50019,31/08/2024 22:24,31/08/2024 22:39,E206,Defect Component,ActionCode SN FJZ,04/09/2024 17:02,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EBBH9187,FPCTEST,Board not online (No test log),DIMM,31/08/2024 3:53,31/08/2024 4:03,E128,Contact Abnormal,Reassemble,04/09/2024 17:11,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EBBH9188,FPCTEST,Board not online (No test log),U18001,06/09/2024 22:41,07/09/2024 7:09,E206,Defect Component,Replace component,11/09/2024 16:40,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EBBH9198,FPCTEST,Board not online (No test log),DIMM,06/09/2024 4:39,09/09/2024 23:12,E218,NTF,Reassemble,09/09/2024 23:19,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0552,RIT,Board not online (No test log),J2001,06/09/2024 21:15,07/09/2024 7:55,E128,Contact Abnormal,Reassemble,07/09/2024 9:58,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0616,BIOS_CHECK,Board not online (No test log),L107,08/09/2024 11:05,20/09/2024 22:20,E205,Damaged Component,ActionCode SN FJZ,20/09/2024 22:23,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0665,BIOS_CHECK,Board not online (No test log),J901,06/09/2024 21:05,06/09/2024 22:37,E214,Bent Pin,Reassemble,06/09/2024 22:39,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBJ0936,FPCTEST,Board not online (No test log),DIMM,11/09/2024 3:40,12/09/2024 3:43,E206,Defect Component,ActionCode SN FJZ,12/09/2024 3:53,1
JUNIPER,Juniper-Configurable System MA-FVN,750-073160,EBBJ2498,RE_FCT,Board not online (No test log),D13,12/09/2024 4:20,12/09/2024 9:39,E204,Missing Component,Replace component,13/09/2024 13:43,2
JUNIPER,Juniper-Configurable System MA-FVN,750-073160,EBBJ2519,RE_FCT,Board not online (No test log),U1019,17/09/2024 14:14,17/09/2024 15:45,E803,Programmable part content error,Reprogram,23/09/2024 16:18,1
JUNIPER,Juniper-Configurable System MA-FVN,750-073160,EBBJ2531,RE_FCT,Board not online (No test log),J2001,13/09/2024 21:42,17/09/2024 10:31,E128,Contact Abnormal,Reassemble,18/09/2024 14:26,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2713,RE_FCT,Board not online (No test log),J2301,17/09/2024 3:30,17/09/2024 13:24,E304,Open Solder,Resolder,17/09/2024 13:25,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ2994,FPCTEST,Board not online (No test log),R101075,18/09/2024 17:37,18/09/2024 20:05,E206,Defect Component,Replace component,20/09/2024 2:54,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ3010,FPCTEST,Board not online (No test log),U56,15/09/2024 19:41,20/09/2024 4:23,E304,Open Solder,Resolder,20/09/2024 4:26,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ3012,FPCTEST,Board not online (No test log),"""C100178""",14/09/2024 16:55,21/09/2024 22:34,E205,Damaged Component,ActionCode SN FJZ,21/09/2024 22:39,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ3046,RIT,Board not online (No test log),U9202,14/09/2024 1:33,18/09/2024 3:38,E206,Defect Component,Replace component,18/09/2024 3:41,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EBBJ3052,FPCTEST,Board not online (No test log),U50014,12/09/2024 10:59,12/09/2024 15:43,E206,Defect Component,Replace component,12/09/2024 15:47,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EBBJ4913,FPCTEST,Board not online (No test log),U14,16/09/2024 15:02,16/09/2024 22:26,E802,Programmable Part Blank,Reprogram,20/09/2024 22:44,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EBBJ5614,FPCTEST,Board not online (No test log),DIMM,20/09/2024 11:41,20/09/2024 15:23,E910,Stains / Dirty,Reassemble,20/09/2024 15:28,1
JUNIPER,Juniper-Configurable System MA-FVN,750-045715,EBBJ5667,FPCTEST,Board not online (No test log),J34,20/09/2024 21:08,24/09/2024 21:33,E214,Bent Pin,Fix Bent pin,24/09/2024 21:44,1
JUNIPER,Juniper-Configurable System MA-FVN,760-044634,EBBF5320,SAT,Button test failure,J1,17/08/2024 3:00,01/09/2024 2:34,E304,Open Solder,Resolder,01/09/2024 2:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBJ4223,FPCTEST,CB_CLOCK_PRI_SEC_GPS_TEST,Q34901,24/09/2024 1:49,25/09/2024 2:52,E206,Defect Component,Replace component,25/09/2024 2:55,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBD7052,ICT,CMI Test,Q2801,01/09/2024 3:15,04/09/2024 14:31,E305,Solder Bridge,Resolder,04/09/2024 14:43,5
JUNIPER,Juniper-Configurable System MA-FVN,750-054758,EAAM2463,RE_FCT,CPU speed (core clock) is wrong.,",CPU SN-1",18/09/2024 17:31,19/09/2024 9:21,E202,Wrong Component,ActionCode SN FJZ,20/09/2024 9:28,4
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBJ4019,BFT1,Command button_test.sh failed,S1,15/09/2024 16:10,17/09/2024 21:56,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 21:57,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH8943,RIT,Command chassis.cbs[].hw_test.test_rambist_ftest failed to run.,U100132,31/08/2024 15:00,04/09/2024 21:56,E206,Defect Component,Replace component,04/09/2024 21:59,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBH8943,RIT,Command chassis.cbs[].hw_test.test_rambist_ftest failed to run.,U80008,10/09/2024 4:37,14/09/2024 22:23,E206,Defect Component,Replace component,14/09/2024 22:24,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBJ4150,FPCTEST,Command chassis.cbs[].hw_test.test_rambist_ftest failed to run.,U100132,16/09/2024 2:44,17/09/2024 13:14,E206,Defect Component,Replace component,17/09/2024 16:09,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBJ4283,RIT,Command chassis.cbs[].hw_test.test_rambist_ftest failed to run.,U80009,17/09/2024 3:57,19/09/2024 1:54,E206,Defect Component,Replace component,23/09/2024 21:50,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EBBH6532,FPCTEST,Command chassis.fpcs[].pes[].hw_test.test_set_core_voltage failed to run,U66500,30/08/2024 15:07,01/09/2024 2:45,E206,Defect Component,Replace component,01/09/2024 2:46,1
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBF3285,BFT2,Command diagtest -t mt_rainier_re_fortville_nic failed,U127,15/09/2024 19:00,25/09/2024 4:50,E206,Defect Component,Replace component,25/09/2024 4:51,4
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBG7139,SLT,Command test vcsel failed to return any outputs.,U15001,14/08/2024 13:50,22/08/2024 11:13,E206,Defect Component,Replace component,09/09/2024 22:08,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1586,PICTEST,Current configuration is different from the original configuration,SW200,05/08/2024 21:36,06/08/2024 13:34,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 10:57,2
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBF7452,BFT2,DPT_FAIL,U167,23/08/2024 14:42,21/09/2024 21:15,E206,Defect Component,Replace component,21/09/2024 21:16,4
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBJ5779,FQC,Damage component,C32,19/09/2024 13:26,19/09/2024 13:51,E224,Damaged Component(N_C part),Replace component,19/09/2024 13:52,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EBBH0694,PICTEST,Detected bad fabric plane link(s) when checking the fabric planes,U2000,07/09/2024 2:04,07/09/2024 8:23,E206,Defect Component,ActionCode SN FJZ,11/09/2024 8:51,1
JUNIPER,Juniper-Configurable System MA-FVN,750-069467,EBBH9132,SLT,Detected bad fabric plane link(s) when checking the fabric planes,J26002,09/09/2024 21:47,23/09/2024 9:27,E205,Damaged Component,ActionCode SN FJZ,23/09/2024 9:32,1
JUNIPER,Juniper-Configurable System MA-FVN,750-106329,EAAV9232,SLT,Diag command diagnostic xfchip all_tests failed,C68446,08/05/2024 19:37,08/05/2024 19:40,E304,Open Solder,Resolder,23/09/2024 14:22,4
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2971,RE_FCT,Diagnostic command mem -all failed,DIM 4,13/09/2024 16:46,16/09/2024 16:42,E128,Contact Abnormal,Reassemble,16/09/2024 16:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0495,RE_FCT,Diagnostic command platform test failed,DIM 2,13/09/2024 10:44,13/09/2024 16:03,E128,Contact Abnormal,Reassemble,13/09/2024 16:04,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ2626,RE_FCT,Diagnostic command platform test failed,J2301,17/09/2024 17:26,18/09/2024 13:53,E304,Open Solder,Resolder,18/09/2024 13:53,1
JUNIPER,Juniper-Configurable System MA-FVN,750-073160,EBBJ2517,RE_FCT2,Diagnostic diagtest -a -c failed,T7300,12/09/2024 21:48,13/09/2024 15:27,E206,Defect Component,Replace component,17/09/2024 15:01,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBF7227,BFT2,Diagtest setup command bcmtestd -f bcm56842.0 failed,U69,24/06/2024 1:36,24/06/2024 3:29,E206,Defect Component,Replace component,05/09/2024 13:38,1
JUNIPER,Juniper-Configurable System MA-FVN,750-148012,EBBE0275,BFT2,FPC_SET_VOLTAGE_MARGIN_NOMINAL,U3700,16/09/2024 2:45,16/09/2024 9:28,E206,Defect Component,Replace component,18/09/2024 13:05,1
JUNIPER,Juniper-Configurable System MA-FVN,760-044634,EAAJ0446,SAT,FPM button test failed,CRATF,12/08/2024 21:17,12/09/2024 21:40,E206,Defect Component,ActionCode SN FJZ,12/09/2024 22:11,2
JUNIPER,Juniper-Configurable System MA-FVN,760-044634,EAAJ0446,SAT,FPM button test failed,J2,17/09/2024 22:32,21/09/2024 2:54,E304,Open Solder,Resolder,21/09/2024 2:57,2
JUNIPER,Juniper-Configurable System MA-FVN,760-044634,EBBF5307,SAT,FPM button test failed,J2,05/07/2024 3:31,05/07/2024 3:35,E128,Contact Abnormal,Reassemble,13/09/2024 21:51,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EAAL1596,FPCTEST,FRU temperature sensor status is not OK,U65008,22/08/2024 15:45,05/09/2024 21:52,E206,Defect Component,ActionCode SN FJZ,05/09/2024 21:55,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAH0769,SI_V2,FUNC-150,U16201,16/02/2024 23:15,23/02/2024 13:27,E205,Damaged Component,ActionCode SN FJZ,14/09/2024 8:31,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAF9637,SLT,Fabric Chip failure alarm,U17201,22/09/2024 11:09,24/09/2024 9:34,E206,Defect Component,ActionCode SN FJZ,24/09/2024 9:50,2
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAB4050,RIT,Fail to clear status register,J6003,14/08/2024 13:56,05/09/2024 22:19,E214,Bent Pin,ActionCode SN FJZ,11/09/2024 22:29,5
JUNIPER,Juniper-Configurable System MA-FVN,750-073160,EBBF7563,RE_FCT,Failed RE reset button test,RE BOARD,24/09/2024 4:23,24/09/2024 21:21,E803,Programmable part content error,Reprogram,24/09/2024 21:23,2
JUNIPER,Juniper-Configurable System MA-FVN,750-063458,EAAS4445,RE_FCT2,Failed Voltage Diag Test,U2810,08/09/2024 16:59,11/09/2024 13:44,E605,Defect Component,ActionCode SN FJZ,11/09/2024 13:45,4
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAG6790,BFT1,Failed programmable revision check,U30,26/07/2024 9:16,24/08/2024 14:42,E804,Programmable part content is destroyed,Reprogram,16/09/2024 10:41,2
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAG8293,BFT1,Failed programmable revision check,C14721,12/09/2024 8:43,16/09/2024 14:17,E205,Damaged Component,ActionCode SN FJZ,16/09/2024 14:25,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAH0396,BFT1,Failed programmable revision check,U14201,28/08/2024 22:13,29/08/2024 3:46,E206,Defect Component,ActionCode SN FJZ,04/09/2024 14:06,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054563,EAAH2592,FPCTEST,Failed programmable revision check,U7601,18/08/2024 4:56,17/09/2024 15:37,E206,Defect Component,ActionCode SN FJZ,17/09/2024 15:39,4
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAJ3516,BFT1,Failed programmable revision check,U30,11/09/2024 18:08,16/09/2024 14:14,E803,Programmable part content error,Reprogram,16/09/2024 14:16,2
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAJ3687,BFT2,Failed programmable revision check,U30,31/08/2024 20:28,04/09/2024 14:10,E206,Defect Component,ActionCode SN FJZ,04/09/2024 14:11,2
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EAAK5091,FPCTEST,Failed programmable revision check,U31029,26/08/2024 5:39,27/08/2024 15:44,E206,Defect Component,ActionCode SN FJZ,20/09/2024 3:42,2
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAK7209,BFT2,Failed programmable revision check,U30,31/08/2024 20:27,07/09/2024 14:08,E804,Programmable part content is destroyed,Reprogram,14/09/2024 10:40,4
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EAAN0819,FPCTEST,Failed programmable revision check,U65009,23/08/2024 4:07,04/09/2024 20:38,E206,Defect Component,ActionCode SN FJZ,04/09/2024 21:40,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAP6455,BFT1,Failed programmable revision check,,21/09/2024 18:18,22/09/2024 14:26,E803,Programmable part content error,Reprogram,22/09/2024 14:31,2
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAX2845,BFT2,Failed programmable revision check,U30,10/09/2024 8:48,10/09/2024 9:31,E803,Programmable part content error,Reprogram,14/09/2024 8:21,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063458,EAAZ5366,RE_FCT2,Failed programmable revision check,C1031,18/08/2024 1:56,04/09/2024 10:49,E304,Open Solder,Resolder,04/09/2024 10:52,4
JUNIPER,Juniper-Configurable System MA-FVN,750-086583,EBBD4328,BFT1,Failed programmable revision check,S1,12/09/2024 17:49,14/09/2024 22:09,E205,Damaged Component,ActionCode SN FJZ,14/09/2024 22:10,2
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EBBH6643,FPCTEST,Failed run,U90020,27/08/2024 1:59,16/09/2024 22:07,E206,Defect Component,Replace component,16/09/2024 22:08,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBH8060,RE_FCT,Failed to build JIT configuration,SSD SN-1,27/08/2024 14:03,27/08/2024 14:15,E206,Defect Component,Replace component,05/09/2024 15:11,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063183,EBBH8985,RIT,Failed to configure CFEB as preferred master,U70001,17/09/2024 3:33,18/09/2024 8:41,E206,Defect Component,ActionCode SN FJZ,18/09/2024 8:42,4
JUNIPER,Juniper-Configurable System MA-FVN,750-063458,EAAS4445,RE_FCT2,Failed to create JIT configuration file on router,SSD,29/08/2024 17:54,04/09/2024 10:05,E128,Contact Abnormal,Reassemble,04/09/2024 10:06,4
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAX2897,BFT1,Failed to create JIT configuration file on router,U30,09/09/2024 5:07,09/09/2024 18:45,E803,Programmable part content error,Reprogram,09/09/2024 18:46,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBJ0359,RE_FCT,Failed to create JIT configuration file on router,SSD2,06/09/2024 4:40,07/09/2024 7:55,E304,Open Solder,Reassemble,07/09/2024 9:49,1
JUNIPER,Juniper-Configurable System MA-FVN,750-149789,JN5EFED5CACA,BFT2,Failed to create a FANTRAY object,U5,07/09/2024 9:54,13/09/2024 8:38,E206,Defect Component,Replace component,16/09/2024 11:15,1
JUNIPER,Juniper-Configurable System MA-FVN,750-078633,EBAP8273,BFT2,Failed to detect 19.44MHz clock presense at PMB ZL30312,J1,14/08/2024 17:05,05/09/2024 22:41,E128,Contact Abnormal,Reassemble,05/09/2024 22:45,3
JUNIPER,Juniper-Configurable System MA-FVN,750-136058,EAAC0416,FPCTEST,Failed to get JIT status,U80009,13/09/2024 4:52,13/09/2024 8:12,E206,Defect Component,ActionCode SN FJZ,16/09/2024 8:03,3
JUNIPER,Juniper-Configurable System MA-FVN,750-106347,EAAH0328,SLT,Failed to get JIT status,J73,17/08/2024 15:39,05/09/2024 13:36,E205,Damaged Component,ActionCode SN FJZ,05/09/2024 13:39,3
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EBBE3127,RE_FCT2,Failed to get JIT status,SSD,06/07/2024 8:20,06/07/2024 8:32,E803,Programmable part content error,Reprogram,05/09/2024 14:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBF7274,BFT2,Failed to get JIT status,U15001,19/08/2024 10:37,07/09/2024 9:03,E206,Defect Component,Replace component,19/09/2024 14:00,3
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBH6735,BFT2,Failed to get JIT status,R40,18/08/2024 11:23,27/08/2024 17:40,E304,Open Solder,Resolder,11/09/2024 9:53,1
JUNIPER,Juniper-Configurable System MA-FVN,750-136059,EBBJ0993,FPCTEST,Failed to get JIT status,U24015,10/09/2024 1:02,11/09/2024 22:22,E206,Defect Component,Replace component,11/09/2024 22:23,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAR3551,BFT2,Failed to get a valid boot file for FRU,U17201,24/08/2024 15:10,09/09/2024 8:25,E206,Defect Component,ActionCode SN FJZ,09/09/2024 10:08,4
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAB1898,BFT2,Failed to kill JIT process,U41019,01/08/2024 10:09,06/09/2024 13:24,E206,Defect Component,ActionCode SN FJZ,06/09/2024 13:26,4
JUNIPER,Juniper-Configurable System MA-FVN,750-078633,EBBH7908,BFT2,Failed to re-establish vty connection to SPMB,U1601,10/09/2024 4:36,11/09/2024 6:43,E803,Programmable part content error,Reprogram,11/09/2024 6:50,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EBBJ0609,BFT2,Failed to re-establish vty connection to SPMB,SSD,09/09/2024 5:07,10/09/2024 7:05,E128,Contact Abnormal,Reassemble,10/09/2024 7:07,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063184,EAAJ0102,FPCTEST,Failed to set margin to high,U70001,09/09/2024 10:29,09/09/2024 14:16,E206,Defect Component,ActionCode SN FJZ,09/09/2024 14:18,2
JUNIPER,Juniper-Configurable System MA-FVN,750-070395,EAAY5828,BFT2,Failed to start JIT,/,07/08/2024 16:30,10/08/2024 14:28,E902,Assembly Gap,Reassemble,05/09/2024 14:08,7
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EBBH6753,SLT,Failed to start JIT,U6400,25/08/2024 12:59,09/09/2024 11:15,E206,Defect Component,ActionCode SN FJZ,09/09/2024 13:34,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,ABCP0736,SI_V2,Function Fail,C2345,07/05/2024 14:56,03/06/2024 15:53,E205,Damaged Component,ActionCode SN FJZ,18/09/2024 22:20,1
JUNIPER,Juniper-Configurable System MA-FVN,750-043596,ABCV8735,SI_V2,Function Fail,/,07/05/2024 14:56,04/06/2024 14:57,E128,Contact Abnormal,Send out to repair,16/09/2024 15:06,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,CAPS6083,SI_V1,Function Fail,U30,13/07/2024 16:21,16/09/2024 16:04,E803,Programmable part content error,Reprogram,18/09/2024 17:31,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,CARP7401,SI_V2,Function Fail,U30,20/04/2024 17:32,29/08/2024 15:46,E802,Programmable Part Blank,Reload Diag,10/09/2024 14:24,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,CASC8793,SI_V2,Function Fail,J40008,20/04/2024 17:34,03/06/2024 19:00,E128,Contact Abnormal,Reassemble,18/09/2024 17:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,CASF2274,SI_V2,Function Fail,J1,20/04/2024 17:34,04/06/2024 14:55,E304,Open Solder,ActionCode SN FJZ,09/09/2024 14:28,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,CASG3133,SI_V2,Function Fail,C101734,20/04/2024 17:35,04/06/2024 14:55,E205,Damaged Component,ActionCode SN FJZ,04/09/2024 9:19,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAA9311,SI_V1,Function Fail,L17103,09/05/2024 11:04,29/08/2024 15:45,E205,Damaged Component,ActionCode SN FJZ,07/09/2024 13:48,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAB0856,SI_V2,Function Fail,U18101,20/04/2024 19:09,30/08/2024 15:16,E206,Defect Component,ActionCode SN FJZ,09/09/2024 15:30,2
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAB1851,SI_V2,Function Fail,U30,20/04/2024 19:09,29/08/2024 15:03,E142,Return Correct Station,Reprogram,05/09/2024 13:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-054564,EAAB6785,SI_V2,Function Fail,U72009,20/04/2024 16:58,06/05/2024 8:36,E304,Open Solder,Resolder,12/09/2024 16:29,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAB9429,SI_V2,Function Fail,C1135,20/04/2024 17:37,04/06/2024 15:02,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 22:13,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAC3644,SI_V2,Function Fail,E9011,20/04/2024 19:09,05/09/2024 17:39,E205,Damaged Component,ActionCode SN FJZ,07/09/2024 8:14,1
JUNIPER,Juniper-Configurable System MA-FVN,750-072925,EAAC8665,SI_V2,Function Fail,U3509,20/04/2024 17:39,02/05/2024 13:42,E205,Damaged Component,ActionCode SN FJZ,13/09/2024 13:43,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1283,SI_V2,Function Fail,U1001,08/05/2024 10:06,20/06/2024 10:03,E803,Programmable part content error,Reprogram,14/09/2024 8:34,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1562,SI_V2,Function Fail,U100,20/04/2024 18:49,20/06/2024 15:51,E804,Programmable part content is destroyed,Reprogram,21/09/2024 13:19,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1675,SI_V2,Function Fail,J4200,13/07/2024 16:14,20/07/2024 8:24,E304,Open Solder,Resolder,24/09/2024 13:18,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1678,SI_V2,Function Fail,J5600,20/04/2024 18:46,03/06/2024 14:45,E304,Open Solder,Resolder,18/09/2024 14:14,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1685,SI_V2,Function Fail,J11,20/04/2024 18:46,14/06/2024 17:38,E128,Contact Abnormal,Reassemble,04/09/2024 13:44,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAD1735,SI_V2,Function Fail,R501,20/04/2024 18:51,03/06/2024 14:44,E304,Open Solder,Resolder,04/09/2024 13:43,2
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAD9205,SI_V2,Function Fail,U1500,20/04/2024 19:07,04/06/2024 14:14,E206,Defect Component,ActionCode SN FJZ,20/09/2024 16:53,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAD9263,SI_V2,Function Fail,S1,20/04/2024 19:07,20/06/2024 15:56,E128,Contact Abnormal,Reassemble,19/09/2024 23:18,1
JUNIPER,Juniper-Configurable System MA-FVN,750-065925,EAAE8899,SI_V2,Function Fail,E24018,20/04/2024 17:48,03/06/2024 16:01,E205,Damaged Component,ActionCode SN FJZ,12/09/2024 11:05,1
JUNIPER,Juniper-Configurable System MA-FVN,750-055992,EAAF3473,SI_V2,Function Fail,U2500,20/04/2024 18:49,03/06/2024 14:43,E206,Defect Component,ActionCode SN FJZ,07/09/2024 13:52,1
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAF5731,SI_V2,Function Fail,RP70003,05/06/2024 19:15,20/06/2024 16:12,E205,Damaged Component,ActionCode SN FJZ,17/09/2024 14:22,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAF9637,SI_V1,Function Fail,U16101,13/07/2024 16:21,16/09/2024 11:16,E206,Defect Component,ActionCode SN FJZ,16/09/2024 11:18,2
JUNIPER,Juniper-Configurable System MA-FVN,750-063181,EAAG0863,SI_V2,Function Fail,,20/04/2024 17:50,04/06/2024 14:25,E128,Contact Abnormal,Reassemble,21/09/2024 13:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-070866,EAAG6497,SI_V2,Function Fail,C8014,07/05/2024 15:04,09/09/2024 9:53,E205,Damaged Component,ActionCode SN FJZ,09/09/2024 10:03,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAG8288,SI_V1,Function Fail,U30,09/05/2024 11:05,29/08/2024 15:45,E804,Programmable part content is destroyed,Reprogram,13/09/2024 13:35,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAG8293,SI_V1,Function Fail,C14721,09/05/2024 11:04,31/08/2024 9:13,E205,Damaged Component,ActionCode SN FJZ,05/09/2024 8:28,2
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAG9851,SI_V2,Function Fail,J4400,20/04/2024 19:07,04/06/2024 14:17,E304,Open Solder,Resolder,12/09/2024 14:21,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAG9872,SI_V2,Function Fail,U2501,20/04/2024 17:52,04/06/2024 15:39,E804,Programmable part content is destroyed,Reprogram,12/09/2024 9:02,1
JUNIPER,Juniper-Configurable System MA-FVN,750-077330,EAAG9905,SI_V2,Function Fail,Q6218,20/04/2024 17:52,03/06/2024 17:20,E304,Open Solder,Resolder,20/09/2024 17:58,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAH0064,SI_V2,Function Fail,U30,20/04/2024 17:52,29/08/2024 15:45,E804,Programmable part content is destroyed,Reprogram,13/09/2024 13:56,1
JUNIPER,Juniper-Configurable System MA-FVN,750-095572,EAAJ3493,SI_V2,Function Fail,U89,20/04/2024 19:10,29/08/2024 15:45,E206,Defect Component,ActionCode SN FJZ,04/09/2024 14:22,1
